,0,1,2,3,4,5,6,7
268,Melanie,8.0,Belgique,Très bien,"Les boisson a volonter et gouter separé,  essuie à la piscine, le petit dej, la navette,","Avec un chambres golden le check in est separe nous avons du faire la fille 2 fois, ils doivdrt prevoire qq à l'entree du check in et pas a la fin de la fille.",Mars 2020,Commentaire envoyé le 9 mars 2020
269,Emilie,7.0,France,Un bon séjour mais une chambre à redecorer à mon sens,"L’accueil, les attentions pour ma fille qui fêtait son anniversaire, le buffet bien garni du restaurant...","Les chambres étaient un peu « dans leur jus » ça manquait d’ambiance Disney, et de confort (petites bouteilles d’eau offertes, café de courtoisie en chambre...",Février 2020,Commentaire envoyé le 4 mars 2020
270,Sandab02,9.0,France,Excellent séjour!,"L'emplacement car situé près du parc ,le personnel était super et un character présent tous les matin!",,Février 2020,Commentaire envoyé le 28 février 2020
271,Valery,8.0,Belgique,Très bel hotel,"Magnifique hôtel,très propre, très bel environnement dans les arbres et sapins avec vue sur le lac <3","c'est juste que j'avais demandé une chambre au calme,mais malheureusement il y avait une porte communicante entre les 2 chambres avec un couple dont l'homme ronflait aussi fort qu'une tronçonneuse!!!",Février 2020,Commentaire envoyé le 28 février 2020
272,Fanny13,8.0,France,Très bien,,"Heureusement qu'il y avait du personnel compétent car ma prestation via booking payé n était pas enregistré à l hôtel sequoia ? Comment peut on réserver via votre site et ne pas avoir de chambre de prête à notre arrivée ? Nous avons donc eu une chambre équivalente mais pas côté lac comme payé!Je ne pense pas que je reserverai une autre fois sur votre site, cordialement Mme rot.",Février 2020,Commentaire envoyé le 25 février 2020
273,Baudet,9.0,France,Fabuleux,,Pas grand chose à dire 4 ème fois que j'y dors et ca me plaît toujours autant juste un manque de prise électrique et un sèche cheveux qui sèche froid,Février 2020,Commentaire envoyé le 24 février 2020
274,Gregory,8.0,Belgique,Très bien,,très pratique a côté du parc disneyland mais cher pour la chambre.,Février 2020,Commentaire envoyé le 24 février 2020
275,Ivan,8.0,France,Très bien,"Le bar avec la cheminée, la piscine.","La propreté est correcte, mais les chambres commencent à être assez anciennes, et du coup la robinetterie, la faïence, le sol n'est plus en état impeccable, malgré le nettoyage.",Février 2020,Commentaire envoyé le 22 février 2020
276,Martial,8.0,France,"Génial, ont y retourne quand ?","Bel hôtel, chambre spacieuse, personnel à l’écoute piscine super ainsi que la cheminée",,Février 2020,Commentaire envoyé le 16 février 2020
277,Brendan,9.0,France,pratique pour aller à disney,"Hotel idéal pour aller à disneyland, cadre sympathique dans la verdure. Personnel aimable.","Déco un peu vieillissante, chambre mal insonorisée",Février 2020,Commentaire envoyé le 16 février 2020
278,Chris,8.8,France,Bien placé bel accueil,L ambiance la nourriture l accueil et la literie,Bruyant le soir,Février 2020,Commentaire envoyé le 16 février 2020
279,Aurelie,7.0,France,Bien,La piscine,Ménage mal fait bouteille d'eau vide était sous un lit. Accueil bref,Février 2020,Commentaire envoyé le 16 février 2020
280,Frederic,7.0,France,Bien,"Super petit déjeuner, bonne prise en charge par l'accueil et la conciergerie, la décoration du hall et des espaces communs en général.",Manque de prise de courant dans la chambre,Février 2020,Commentaire envoyé le 14 février 2020
281,Louss,7.9,France,Excellent hôtel près de Disney,"Décoration et personnel très sympa ! Petit déjeuner et goûter excellent ! La piscine est chouette et les enfants étaient content d’avoir en plus accès au toboggan ! Près de Disney et accessible en navette, top !","Les lits sont inconfortables ! Trop dur ! Le matelas est vraiment trop ferme ! On a malheureusement passé une mauvaise nuit ! Le restaurant a l’air d’être sympa mais c’est vraiment cher pour un buffet à 4 ! 124€ sans boisson, dur pour le portefeuille familial !",Février 2020,Commentaire envoyé le 12 février 2020
282,Kevin,7.5,France,Bien,Le cadre féerique et magnifique,Le café gratuit qui n’est vraiment pas bon mais on pinaille,Janvier 2020,Commentaire envoyé le 10 février 2020
283,Carla,8.0,France,Très bien,"Le cadre très sympa , le bâtiment et la piscine bien sûr",Le style déco de la chambre c'est peut-être trop ancien,Janvier 2020,Commentaire envoyé le 4 février 2020
284,Murielle,9.0,Belgique,On s'y sent tellement bien.,"Excellent séjour en Golden Forest, comme d'habitude. C'est un peu devenu notre seconde résidence 😅 Un vrai plaisir.",,Janvier 2020,Commentaire envoyé le 4 février 2020
285,Célia,8.0,France,Super!!,La chambre était très très bien! C’est très sympas. Rien à dire de particulier.,,Janvier 2020,Commentaire envoyé le 3 février 2020
286,Persephone26,8.0,France,Séjour très agréable,"Le cadre est toujours aussi beau et agréable, la piscine maintenant rénovée est vraiment belle, la salle de fitness est très bien équipée et le personnel est très aimable comme toujours.  Point positif supplémentaire: il y avait un bon feu de cheminée chaque soir au bar, c'est tellement agréable de prendre un verre bien au chaud devant celle-ci!  C'est juste dommage que le feu ne soit allumé qu'à 17h et pas tout l'après-midi voire même la journée entière...","Les chambres et le hall côté Lodge en face de la piscine sont vieillissant aussi bien au niveau des revêtements des murs que des sols, un peu de neuf ferait du bien.  Seulement 2 prises de courant dans la chambre dont 1 seule vraiment utilisable car la 2ème était située en bas de la porte d'entrée de la chambre donc vraiment pas pratique...  Il manque des prises USB pour pouvoir charger des téléphones mobiles.",Janvier 2020,Commentaire envoyé le 1 février 2020
287,Jeannine,7.9,France,Bien,La literie  le petit déjeuner  les parties communes l’accueil,Les prix en général,Janvier 2020,Commentaire envoyé le 1 février 2020
288,Sabine,8.0,France,très bon séjour,le petit déjeuner ainsi que le gouter étaient très bien,La déco de la chambre est triste,Janvier 2020,Commentaire envoyé le 28 janvier 2020
289,François,9.0,France,Fabuleux,Tout le reste,Les tarifs,Décembre 2019,Commentaire envoyé le 23 janvier 2020
290,M,8.3,France,Très bien,le personnels du petit-déjeuner formidable exceptionnel d'une gentillesse et un travail de qualité.,le petit-déjeuner trop cher pour ce que c'est. piscine froide on est le 19 janvier 2020 donc!!! température a 26° mais je pense qu le thermomètre ne fonctionne pas car elle était trop froide donc on cest retrouvé a 20 dans un jacuzzi pour nous chauffer. ainsi que tt les personnels de l'hôtel.,Janvier 2020,Commentaire envoyé le 21 janvier 2020
291,Marie,8.0,France,Très bien,Chambre spacieuse,Pas assez de deco disney,Janvier 2020,Commentaire envoyé le 17 janvier 2020
292,Sandy,9.2,France,Séjour magique au sequoia lodge hôtel,"Le petit déjeuner au Golden Forest, l'accueil et le personnel de l'hôtel au top.",Matelas un peu dur et chauffage trop fort dans la chambre.,Janvier 2020,Commentaire envoyé le 16 janvier 2020
293,Marine,8.8,France,Superbe,La gentillesse du personnel  La proximité du parc,Piscine hors service pendant notre séjour  La qualité très moyenne du buffet,Janvier 2020,Commentaire envoyé le 15 janvier 2020
294,Mickael,7.0,La Réunion,correcte,"bon rapport qualité prix , bien placé par rapport au activités Disney","chambre un peux vétuste, manque le minimum pour démarrer la journée comme une bouilloire et du thé",Décembre 2019,Commentaire envoyé le 13 janvier 2020
295,Alban,10.0,Belgique,Super séjour,Un super séjour avec un personnel très agréable et serviable. Un petit déjeuner excellent. Tout était bien. Rien à redire.,Rien,Janvier 2023,Commentaire envoyé le 10 janvier 2023
296,Jenny,10.0,Belgique,Exceptionnel,"La chambre tres spacieuse , le lit trop confortable,  le personnel au top.",Le restaurant à l heure où je suis aller trop se monde mal agence comparer à ailleurs.mais très bon malgré tout,Janvier 2023,Commentaire envoyé le 5 janvier 2023
297,Fabrice,1.0,Belgique,Horrible pour 1 nuit à 571 €,Ormis la situation tout était mauvais.,"Comme à son habitude Disney n'en a qu'après l'argent. Oubliez le service de qualité. Demande restée en attente pour finalement me donner une réponse bateau hors sujet. Pas de message pour connaître le numéro de chambre, du coup perte de temps à l'accueil et 1 seule carte sur 4 fonctionnelle, donc les boissons offertes perdues.  Distributeur de boisson en panne.  Le pire reste le service de sécurité à l'entrée principale, antipathique, presque grossier et inutile, juste de quoi vous faire perdre votre temps et votre bonne humeur d'arriver là bas. Je me demande toujours à l'heure actuelle quel danger peuvent représenter des enfants et leurs valises, c'est de la violation de propriété personnelle. Douche fuyante, bouchon d'évier cassé, climatisation programmée sur 19 degrés mais plus de 27 degrés dans la chambre. Bouteille d'eau d'anciens clients retrouvée sur le bord de fenêtre. Ascenseurs d'un autre siècle tellement ils sont lents. Peu de prises électriques facilement accessibles. Rapport qualité prix, 571 € pour juste une nuit, ce n'est plus de l'inflation c'est de l'escroquerie, en comparaison c'est le prix d'une chambre au Disney hôtel il y a quelques années petit déjeuner compris.  Bref, hôtel et surtout parc dans son ensemble à fuir, oubliez le rêve,  cela c'est transformé en cauchemard du portefeuille et nous avons fait plus de 15 séjours  là bas et ce sera notre dernier.",Janvier 2023,Commentaire envoyé le 2 janvier 2023
298,Stanley,6.0,Suisse,Disney a nouvel-an. très cher et trop de monde. on le refera plus !,proximité du parc d’attraction.,"chambre 101 vieillotte, défraîchie.  adaptée pour personne ayant un handicap moteur. (ce qui n’est pas notre cas).  prise électrique proche du lit ne fonctionne pas.  pour un pris de 500€ la nuit ça fait beaucoup de détails gênants.",Janvier 2023,Commentaire envoyé le 2 janvier 2023
299,Jennifer,10.0,France,Exceptionnel,Le cadre est magnifique,Je ne vois pas,Décembre 2022,Commentaire envoyé le 30 décembre 2022
300,Sébastien,10.0,Belgique,Exceptionnel,super bien positionné pour le parc !  un comfort exceptionnel niveau lit tri ! déjeuné et dîner excellent,,Décembre 2022,Commentaire envoyé le 29 décembre 2022
301,Peggy,4.0,France,Désillusion totale!!!,l emplacement la gentillesse du personnel  la restauration,"la liste va être longue: - odeurs de la restauration dans tout le hall - hôtel vieillissant: couloirs avec une moquette défraîchie, de la tapisserie décollée, odeur de renfermé dans les couloirs - chambre sans confort, sans intimité (pas de porte dans la première partie) avec une installation électrique archaïque. Après j avoue que je pensais que. pour l avoir vu fermé l année passée, il avait été rénové!!!",Décembre 2022,Commentaire envoyé le 28 décembre 2022
302,Megane,10.0,Belgique,très agréable et dépaysant le temps d’un week-end,le service du golden forest club est impeccable,rien,Septembre 2022,Commentaire envoyé le 20 décembre 2022
303,Sylvie,10.0,France,magnifique,tout j’aime tellement cet hôtel,rien,Décembre 2022,Commentaire envoyé le 14 décembre 2022
304,Eric,4.0,France,rapport qualité prix déplorable,emplacement,"tarif, équipement de la chambre (literie de mauvaise qualité, pas de peignoirs, aucun produit d’accueil, télévision ridiculement petite…) - chambre et salle de bain d’un autre âge - salle du  petit déjeuner non chauffée, en plein mois de décembre",Décembre 2022,Commentaire envoyé le 14 décembre 2022
305,Nancy,10.0,France,Exceptionnel,Magnifique,,Décembre 2022,Commentaire envoyé le 14 décembre 2022
306,Melanie,5.0,France,Séjour à disney,Le petit déjeuner très copieux et varie.,Les chambres d hôtel perdent niveau qualite:ventilation dee la chambre qui fait énormément de bruit. Mauvaise insonorisation(tous les bruits des autres hôtes s est déplaisant). Table bancale.moins de petites attentions pour un hôtel Disney ça en a beaucoup perdu ?!,Décembre 2022,Commentaire envoyé le 13 décembre 2022
307,Sandy,5.0,France,Passable,"L'emplacement, l'amabilité du personnel",Pas d'eau chaude dans les chambres. La clé désactivée tous les jours. Très mauvaise odeur dans une chambre. Une seule prise dans la chambre.,Novembre 2022,Commentaire envoyé le 12 décembre 2022
308,Florence,6.0,France,rapport qualité /prix effort à fait dans les prestations,"la situation, la décoration","vu le prix des chambres même pas une bouilloire avec quelques sachets de thé et café, petit déjeuner aussi cher pour les enfants de 6 ans que pour les adultes",Décembre 2022,Commentaire envoyé le 12 décembre 2022
