,0,1,2,3,4,5,6,7
466,Nathalie,3.0,France,ne vaut pas ses 4 étoiles,l’emplacement,salle de bain avec du tartre. pas de café en chambre. personnel qui ne nous a rien expliqué. pas de changement des bouteilles d’eau le deuxième jour.,Novembre 2021,Commentaire envoyé le 3 novembre 2021
467,Monique,5.0,France,"Déçu , mauvais rapport qualité prix",,Impossible de prendre un petit déjeuner sauf à faire 45 minutes de queue,Octobre 2021,Commentaire envoyé le 2 novembre 2021
468,Nathalie,5.0,Suisse,déçue,"j’ai aimé la sécurité , la gentillesse du personnel et l’organisation","la nourriture était de piètre qualité , la baignoire était bouchée , la salle de bain n’était pas propre",Octobre 2021,Commentaire envoyé le 28 octobre 2021
469,Marjorie,10.0,France,Exceptionnel,"L'accueil, les prestations, le lit confortable...",RAS,Octobre 2021,Commentaire envoyé le 25 octobre 2021
470,Claude,10.0,France,Superbe séjour,l’accueil exceptionnel! MERCI Sarah !!!,,Octobre 2021,Commentaire envoyé le 25 octobre 2021
471,Laetitia,4.0,Suisse,Décevant,"L’emplacement, l’aménagement extérieur avec le lac","Le restaurant, nourriture très moyenne et organisation chaotique. Pas assez de personnages Disney. Les chambres n’ont pas été très bien nettoyées (chiffons de nettoyage, laissés dans la chambre pendant deux jours et deux  capsules de café pour les trois jours de séjour) et nous n’avons pas reçu la chambre mentionnée lors de la réservation.  Nous avons été déçu par rapport à notre dernière visite.",Octobre 2021,Commentaire envoyé le 23 octobre 2021
472,Amndine,5.0,Belgique,Passable,On aime tout au newport,"Sauf, les chambres qu ils laissent a booking. En effet,  de la porte d entre de l hotel à notre chambre, nous n etions pas loin du kilometre! Dommage de ne pas etre plus fair play et de laisser des chambrees a l emplacement acceptable. Surtout quand on a un bebe!",Septembre 2021,Commentaire envoyé le 22 octobre 2021
473,James,3.0,France,extrêmement déçue,,"très déçue pour 600€ les 2 nuits : pas de ménage entre les 2 nuits , les serviettes non changées, une bouilloire à disposition mais pas de café/ thé/ sucre ,  les tiroirs de la commode ne ferment pas, pas de klinex dans la boîte à klinex",Octobre 2021,Commentaire envoyé le 21 octobre 2021
474,Nadia,3.0,France,Assez médiocre,La proximité avec le parc,Le manque d’hygiène,Septembre 2021,Commentaire envoyé le 21 octobre 2021
475,Audrey,5.0,France,Rapport qualité prix médiocre,"le contact avec le personnel, ils sont au niveau d’un 4 étoiles.","L’emplacement de la chambre, le ménage (nous avons retrouvé une paire de chaussettes qui ne nous appartenait pas), bruit de canalisation, pas de mini bar",Octobre 2021,Commentaire envoyé le 20 octobre 2021
476,Rossignol,4.0,France,trop chère par rapport au rêve Disney,"la vue et magnifique dans la chambre mes il n’y que ça avec le confort , et la navette toute les 12 min","le prix , 322€ la nuitée pour 2 pour une chambre vue lac sans billet avec un sèche cheveux des années 90 un lit bebe déjà déplié qui n’a rien à faire la … sans petit déjeuné , et à l’arrivé on ne trouve pas ma réservation, 15 20 minute pour avoire un assenceur vraiment sa ne vos pas sont prix ….. la déco et vielle et la télé et minuscule pas de mini bar . en plus lors de notre visite une manifestation a eux lieu très dérangeante car des vigiles étais là en masse , le petit déjeuné a 23 € …. vraiment déçu !",Octobre 2021,Commentaire envoyé le 19 octobre 2021
477,Mc37,5.0,France,Hôtel décevant / il baigne dans son jus !!!,Localisation de l'hôtel,Hôtel vétuste / prix complètement en décalage avec le niveau de prestation,Octobre 2021,Commentaire envoyé le 18 octobre 2021
478,Jonathan,4.0,France,Déçu.,"L’hôtel est beau, le personnel est agréable.","La chambre n’a pas été faite par les femmes de chambres pour les 3 nuits. Honteux. Le manageur nous a seulement suggéré d’écrire un mail de mécontentement. Honteux pour un 4 étoiles. Une manifestation au porte de l’hôtel pendant tout le séjour. Restaurant de l’hôtel décevant. Seul l’un d’entre eux été ouvert, donc surpeuplé. Nous avons été très déçus.",Octobre 2021,Commentaire envoyé le 18 octobre 2021
479,Vanlanden,9.0,Belgique,Bon séjour,Les lits la propreté de la salle de bain et l'accueil très chaleureux du personnel et surtout le calme dans notre chambre.,La chambre n'était pas terminée avant notre arrivée chambre peu aspiré.  Déjeuner assez cher mais pas un scandale non plus. Et surtout le non respect de certains clients pour les mesures sanitaires.,Octobre 2021,Commentaire envoyé le 17 octobre 2021
480,Imbert,4.0,France,Décevant,"Trop attente a la réception alors que nous étions seul, et il on mis 30 minutes à retrouver notre réservation faite via Booking",Calme,Octobre 2021,Commentaire envoyé le 17 octobre 2021
481,Gwendoline,10.0,France,Exceptionnel,"L’hôtel est très joli, un décor qui fait rêver ( en bonus, on avons vu minnie 🤪)",L’hôtel devait m’envoyer un sms pour connaître mon numéro de chambre mais cela n’a pas été fait. Ce qui nous a obligé à rentrer à l’hôtel et nous avons été en retard à notre réservation a un restau.,Octobre 2021,Commentaire envoyé le 15 octobre 2021
482,Fhetin,5.0,France,exagérément onéreux. pas de proximité avec les mascot et pas préciser ! trop d'attente pour le prix,la proximité avec le parc,pas chaleureux,Septembre 2021,Commentaire envoyé le 12 octobre 2021
483,Cécile,1.0,France,Mauvais,Proximité avec le parc,Pas de réactivité si souci dans chambre,Octobre 2021,Commentaire envoyé le 9 octobre 2021
484,Iakimov,10.0,France,Exceptionnel,Nous avons été surclassés vers une chambre Compass Club après l'appréciable et courtoise attention d'un personnel à l'accueil.,,Septembre 2021,Commentaire envoyé le 7 octobre 2021
485,Sebastien,10.0,France,Exceptionnel,Bel établissement,"Chambre Excentrée de l’accueil , des commodités …etc etc ( peut être parce que nous réservons en passant par Booking.com 😞)",Juillet 2021,Commentaire envoyé le 29 septembre 2021
486,José,5.0,France,déçu,un belle établissement avec un personnel super,"c’était notre anniversaire de mariage 10ans, j’avais demandé une chambre avec un lit double avec vu sur lac… on s’est retrouvé dans une chambre avec 2 lits et vu sur des cailloux.. merci a la reception une chambre avec un lit double mais une petite vue sur le lac. Une formule à 800 euro pas de petit déjeuner … le prix par personne est de 28euro.",Septembre 2021,Commentaire envoyé le 26 septembre 2021
487,Fanny,10.0,France,Week-end Disneyland Paris,"Le cadre est magnifique, la façade de l’hôtel est sublime, le personnel est très agréable. Nous avons apprécié la piscine.",La plomberie de la salle de bain portée d’énorme traces de calcaire au niveau du mitigeur et trace de rouille également sur une petite étagère en métal dans la baignoire.,Septembre 2021,Commentaire envoyé le 26 septembre 2021
488,Marjorie,9.0,France,Fabuleux,"Tout. Le lieu, l’ambiance, la propreté. La qualité d’un 4 étoiles. La chambre était grande. Nous n’avons pas fais le petit déjeuner ni le repas du soir. La prochaine fois",Rien,Septembre 2021,Commentaire envoyé le 24 septembre 2021
489,Julia,5.0,France,bof,peu d'éclairage en chambre tres long au guichet pour prendre 1 chambre,,Septembre 2021,Commentaire envoyé le 22 septembre 2021
490,Loan,9.0,France,Fabuleux,"La literie est exceptionnelle, et le Compass Club offre beaucoup de ""privilèges"" / d'expériences ++ qui donnent envie de revenir au plus vite!","Le sèche cheveu et le téléphone font un peu vieux, et la télévision est un peu petite. Mais ce sont des détails! Le séjour était au delà de nos attentes!!",Septembre 2021,Commentaire envoyé le 22 septembre 2021
491,Sasu,10.0,France,Exceptionnel,Très belle chambre et très bel hôtel qui nous permet d'être rapidement sur le parc. Nous avons beaucoup apprécié ces 2 jours qui sont passés trop vite,,Septembre 2021,Commentaire envoyé le 17 septembre 2021
492,Anthony,4.0,France,Décevant de A à Z,"La proximité avec le parc Disneyland, le parking gratuit.","Chambre vétuste, à l’hygiène approximative (traces sur les murs, taches sur les draps… )  Finition affreuses pour une chambre payée 250€ pour une nuit sans petit déjeuner.  Matelas à ressort bas de gamme.  Meubles abimés",Septembre 2021,Commentaire envoyé le 15 septembre 2021
493,Sammy,5.0,France,Overpriced et overrated,"La propreté générale est bonne, la piscine très agréable.","Immense et trop long pour se déplacer dans l’hôtel, les services de bases aux abonnés absents sans rajouter d’extras hyper coûteux, impossible d’avoir un room sercice sans payer l’extra compass club, aucun créneaux pour dîner, petit déjeuner non inclus a 28€ par personne dans une chambre a +500€ c’est inimaginable ailleurs. Du vol pur et simple. Toilettes pas très bien nettoyées, des bouteilles de produits ménagers oubliés dans les couloirs pendant + d’une dizaine d’heures sans que personne ne remarque, plateaux de room service de dîners encore au sol dans les couloirs a 8:30, portes des laundry room ouvertes a tous les étages, pas super sexy.  Réservation pour un anniversaire d’un enfant…zéro attention particulière a part le gâteaux a 35€ proposé par la hotline pour un dîner a 18h… bref la magie Disney est toute relative.",Septembre 2021,Commentaire envoyé le 12 septembre 2021
494,Delphine,9.0,Belgique,Séjour parfait,"Le personnel très accueillant, agréable, sympathique et disposé à aider. Les services liés au compass club étaient au top. La literie très confortable et la chambre spacieuse.",Petite crasse dans la chambre,Septembre 2021,Commentaire envoyé le 8 septembre 2021
495,Thomas,9.0,France,Féerique,La vue sur le lac et la proximité avec les parcs,Le prix est excessivement élevé,Août 2021,Commentaire envoyé le 7 septembre 2021
496,Sarah,9.0,France,"Emplacement et accueil top, il faut toutefois être préparé à la foule",Excellent accueil et chambres très confortables. Super pour les enfants d’avoir la visite de Mickey et consorts dans l’hôtel. Proximité avec le parc.,"Malgré la gentillesse des équipes, on se sent anonyme dans cette immensité.",Août 2021,Commentaire envoyé le 5 septembre 2021
497,Patrick,5.0,France,"beaucoup, BEAUCOUP trop cher pour ce que c'est",situation géographique ambiance Disney,"Aucun équipement dans la chambre, pas un sachet de thé, pas de quoi se faire un café, pas de boisson, pas de frigo, à 500 euros la nuit, c'est complètement abusif. Au même prix, dans n'importe quel hôtel, on a beaucoup plus d'équipement que ça. Lits inconfortables (sommiers durs comme des planches !). Couloirs de 100 km uniformes, ambiance usine (ou Shining, au choix). On avait demandé une vue lac (supplément), pas de vue. Ascenseurs bloqués par protocole covid, prévoyez de monter à pied, sinon 30 mn d'attente. Des contrôles toutes les 5 minutes, bracelets, détecteurs de métaux, des pass en veux tu en voilà, avec des FILES D'ATTENTE de gens dans l'hôtel alors qu'on vient (ou on va) en manger, des files d'attentes. Insupportable. Au total : trop de carton pâte et de poudre aux yeux pour des prestations de gamme très moyenne. Au lieu de tout mettre sur la sécurité avec des protocoles dignes du G20, ils feraient mieux de se concentrer sur les clients. Bref, terminé, nous ne reviendrons pas.",Août 2021,Commentaire envoyé le 2 septembre 2021
498,Lindsay,9.0,France,Magnifique séjour,"La beauté du lieu, être près du Disney Village L'animation dans l'hôtel et le personnel très aimable. La piscine couverte et extérieure.","J'avais pris une chambre vue sur le lac, pensant voir tout le lac et en face l'hôtel New-York Marvel, mais je me suis retrouvée de côté, derrière un des phares, avec vue sur un petit bout de lac et surtout l'entrée de l'hôtel Newport Bay Club. Dommage !!",Août 2021,Commentaire envoyé le 1 septembre 2021
499,Cynthia,10.0,France,Magnifique,Quel hôtel ! Tout était parfait en plus nous avons eu le droit à un surclassement en suite pour mon anniversaire. Les cast au top du top.,RAS !,Août 2021,Commentaire envoyé le 29 août 2021
500,Sophie,10.0,France,Très bon rapport qualité prix.,Presque tout.,"Si la chambre avait été un peu plus grande, cela aurait été mieux car nous étions 4 adules. Le sèche cheveux n'était pas très efficace.",Août 2021,Commentaire envoyé le 28 août 2021
501,Sébastien,3.0,France,Plus jamais,Excellente situation et personnel très à l'écoute.,C'est un enfer pour entrer dans l'établissement. Prendre un assenceur est aussi long que de faire une attraction avec beaucoup de stress en plus car beaucoup ne suivent pas le jeux et n'attendent pas leur tour. Beaucoup de frustration... Sortir ou entrer sont les deux moments les plus redoutés.,Août 2021,Commentaire envoyé le 28 août 2021
