,0,1,2,3,4,5,6,7
316,Gwen,9.0,Belgique,Super! On reviendra (en été)!,"Tout. La gentillesse du personnel. Chauffage allumé dans le bungalow. Literie et oreillers confortables. Calme. Oubli d'une serviette pour la piscine, le message est passé rapidement et la solution a été trouvée.",,Février 2020,Commentaire envoyé le 7 février 2020
317,Yves,8.0,La Réunion,Bon sejour.,"L'emplacement,bungalow entouré d'une forêt .",Billet d'entrée aux parcs disney tres cher pour les enfants a partir de 12 ans par rapport aux adultes même si on séjourne 2 jours dans l'un des hotels dans le parc de disney .,Janvier 2020,Commentaire envoyé le 4 février 2020
318,Virginie,7.0,France,Bien,,"Les équipements de la cuisine ne marchait pas convenablement  Le  lave-vaisselle lavait mal,le plateau du micro ondes ne tournait pas et le grille pain ne tenait pas en position doré il fallait le tenir",Janvier 2020,Commentaire envoyé le 31 janvier 2020
319,Sokpo,7.0,France,Génial ! Le personnel !,Deux douches et deux WC trop top !!!,,Janvier 2020,Commentaire envoyé le 21 janvier 2020
320,David,7.0,Belgique,Bien,Proche   de disney  . Les deux  salles  de bains  et wc  .c'est,On  ne  savait  pas   que la  piscine   étaient  fermés   .les enfants  étaient   déçu  .,Janvier 2020,Commentaire envoyé le 18 janvier 2020
321,Éméline,7.1,France,Bien,La tranquillité et proche de Disneyland Paris,,Décembre 2019,Commentaire envoyé le 14 janvier 2020
322,Dislins,7.0,Belgique,Bien,Pour le reste rien à dire super établissement personnelles exceptionnelle dans un bois ou on respire une propreté exemplaire je recommande,Sauf que mon fromage et ma viande pour la raclette à la poubelle plomb insuffisant et là sa gâche une soirée et on ne dis pas que c'est la résistance de mon appareil qui est défectueux rentrée chez moi il va très bien et rien que pour va un petit geste ferais plaisir,Janvier 2020,Commentaire envoyé le 12 janvier 2020
323,Alexia,7.0,France,Dépaysant mais un peu cher pour l’état du logement,"La piscine est vraiment top, même pour les bébés.  Les décors du village sont bien faits : on est depaysé. Le personnel est comme toujours très sympathique.",La décoration dès bungalow est à rafraîchir... pour le prix c’est quand même vieillot. L’attente a l’enregistrement est assez pénible quand on a fait de la route et qu’on n’a qu’une hâte : se poser. Le kit d’entretien devrait d’office être dans le logement. Nous avions demandé en avance un lit bébé qui n’avait pas été préparé. J’ai du le redemander à l’enregistrement : on m’a dit qu’il me serait amené mais il n’est jamais arrivé...,Janvier 2020,Commentaire envoyé le 12 janvier 2020
324,Evelyne,10.0,La Réunion,super séjour à renouveler l’été prochain,"nous avons passé 2 nuits avec les enfants, c’était formidable, les bungalow confortables , la forêt , les enfants ont même vu « Tic et Tac «  ( des écureuils dans les arbres.)",,Janvier 2023,Commentaire envoyé le 11 janvier 2023
325,Winterstein,10.0,France,Exceptionnel,L'endroit calme,Trop loin de la réception  ta pas de véhicule  bas à pied et ses au moins presque 1 kilomètre  moins j'aurai mis en place une navette merci et la piscine  froides à mon goût  cher pour des bagalow,Janvier 2023,Commentaire envoyé le 11 janvier 2023
326,Gerard,1.0,France,Mauvais,,"Le ménage  qui n avais pas été fait  , literie mauvaise  qualité  , beaucoup  de choses abîmée  table ,manque plainte  sèche serviette  rouillé  manque de savon , mauvaise odeur toilette.  Très déçu",Janvier 2023,Commentaire envoyé le 10 janvier 2023
327,Stephane,10.0,Belgique,Exceptionnel,J adore  parfaite,La piscine  l endroit,Janvier 2023,Commentaire envoyé le 9 janvier 2023
328,Severine,4.0,France,Très décevant mauvais rapport qualité prix,Le style du mobilhome et environnement sympa  Le saloon très bien belle ambiance chaleureuse et le barman adorable avec des cocktail très bon,"A notre arrivée  on nous remet les clefs d'un bungalow nous y allons : ménage pas fait et des travaux à faire dedans résultat retour à la réception et refaire la queue pour avoir un autre logement (1h20 de perdu et on recommence)  geste commercial fait  2 ème bungalow on y arrive après 40mm perdu encore  , la il manque un lit oblige de retourner a la reception refaire la queue pour au final nous dire la personne avait oublié  de dire qu'il passerait un rajouter 1 ( 30mm encore de perdu)   Il faut savoir qu'il y a 2 chambres ( 1 chambre avec 1 lit double et l'autre chambre 4 lits simples ) ce qui n'est pas stipuler donc ne vous attendez pas à avoir 3 chambres  Le lit double à fait que grincer et bouger a ce demander s'il n'allait pas casser très mal dormit  Ils disent nécessaire de toilette fournis et bien non : un seul mini shampoo et après shampoo pour 6 obligé d'aller à la boutique acheter le nécessaire qui coûte évidemment extrêmement cher  La piscine une horreur l'eau est froide et les jacuzzi inaccessible car l'eau de la piscine est tellement froide que les gens et famille vont dans les jacuzzi et n'en sorte plus  Ça serait à refaire nous n'y retournerons pas  Mauvais Rapport qualité prix",Janvier 2023,Commentaire envoyé le 9 janvier 2023
329,Yves,6.0,Belgique,nous reviendrons dans cette formule,L’aspect convivial et le calme !,lit inconfortable il manquait de latte ou sommier lave-vaisselle défectueux le panier supérieur ne tenait pas dans les coulisses,Janvier 2023,Commentaire envoyé le 8 janvier 2023
330,Sylvie,4.0,France,Décevant,le calme,mobilhome sale nettoyage très très mal fait,Janvier 2023,Commentaire envoyé le 8 janvier 2023
331,Louis,1.0,Belgique,Plus jamais,"Logement vétuste, pourriture dans les douches. Poils et cheveux dans les lits. Grille pain et micro ondes complètement rouiller. Radiateur en décompositions …",Tout,Janvier 2023,Commentaire envoyé le 6 janvier 2023
332,Lafon,10.0,France,Parfait a noter 2 petits reproches,"Le personnel tjrs au top,rien à reprocher.l état de la piscine est exceptionnel avec une équipe de maître nageurs très attentive.on reconnaît le côté Disney avec le souci de la perfection",Attention au côté anglophone....petit à petit nous ne nous y retrouvons de moins en moins en tant que personne parlant français.je suis allée 2 fois à l accueil et 2 fois j avais même du mal à les comprendre tellement l accent était marqué..il ne faut pas oublier le pays d origine mm si effectivement nous n étions que très peu nombreux. A noté que dans le bungalow il est indiqué seche cheveux...il n y en a pas.alors avec la piscine organisez vous surtt avec des cheveux longs... Bon quant au prix....on ne va pas dire qu 1 nuit vaille ce prix on est bien d accord..mais on valide le paiement en connaissance de cause,Janvier 2023,Commentaire envoyé le 2 janvier 2023
333,Domenico,3.0,Belgique,Je n'y vais plus.,J'ai apprécié le calme.,La porte de douche était cassé. La propreté était très limite avec des traces un peu partout. Les bungalows sont vieillissants. Le restaurant n'était pas génial non plus : le goût n'y était pas et le personnel peu sympathique. Le Macdo a un meilleur service.,Décembre 2022,Commentaire envoyé le 30 décembre 2022
334,Virginie,10.0,France,Exceptionnel,"On adore le davy crockett pour le calme, spacieux et propre. Les casts sont agréables",,Décembre 2022,Commentaire envoyé le 28 décembre 2022
335,Marie,10.0,France,Remonté,"Le calme, la vue, l'espace.",Une petite odeur d'égout dans une des salle de bain.,Décembre 2022,Commentaire envoyé le 20 décembre 2022
336,Guillaume,3.0,France,excessivement cher pour le service présent,proximité du parc Disney,pas d’eau chaude en plein hiver avec température extérieure à -5 pas de plateau de courtoisie température ambiante des vestiaires de piscine inconfortable,Décembre 2022,Commentaire envoyé le 19 décembre 2022
337,Cassandra,10.0,France,calme,le calme,manque d’accessoire décrit dans cette annonce,Décembre 2022,Commentaire envoyé le 18 décembre 2022
338,Florie,10.0,Belgique,Merveilleux,"L'intimité du bungalow et l'accueil au top, réception, boutique et restaurant 👌🏻",Le percolateur qui bugait et le lit qui grince,Décembre 2022,Commentaire envoyé le 15 décembre 2022
339,Maphadora,10.0,France,Super séjour,J'ai tout aimé un vrai dépaysement totale à 5 minutes du parc Disney.  Être en pleine nature sa fait eu bien c'est ressourçant et de plus très calme . Il y a tout dans ce mobilhome cuisine équipée.  Deux salles de bains quand on est plusieurs c'est génial. C'était au delà de mes espérances,,Décembre 2022,Commentaire envoyé le 15 décembre 2022
340,Delville,5.0,France,c’est très jolie dommage la piscine gelée,la propreté et le cadre,la piscine gelée la veille de la maintenance,Décembre 2022,Commentaire envoyé le 9 décembre 2022
341,Véronique,10.0,Belgique,Exceptionnel,Tous était parfait,Rien,Décembre 2022,Commentaire envoyé le 8 décembre 2022
342,Durez,10.0,Belgique,Exceptionnel,Tout était parfait,,Décembre 2022,Commentaire envoyé le 8 décembre 2022
343,Gaudinaud,6.0,France,Agréable,Emplacement idéal et le personnel du restaurant au top,"Pas propre, sol qui grince. Les logements commencent à être vieux.",Décembre 2022,Commentaire envoyé le 7 décembre 2022
344,Yohan,10.0,France,Exceptionnel,"La nature, le bungalow, la piscine A 30 mn de Paris nous sommes vraiment coupés, nous n'avions plus envie de partir.",Personne à la réception qui ne fait absolument pas vivre la magie Disney L'ouverture du bar un peu tardive,Décembre 2022,Commentaire envoyé le 5 décembre 2022
345,Barbara,6.0,France,correct,proximité du parc,bungalow mal isolé…de la condensation sur tout les murs,Décembre 2022,Commentaire envoyé le 4 décembre 2022
346,Yoan,4.0,France,Décevant,l emplacement,Le ménage n a pas était bien fait !,Novembre 2022,Commentaire envoyé le 2 décembre 2022
347,Bruno,10.0,France,Exceptionnel,"Le personnel est adorable, le logement est confortable, il ne manque rien (linge de lit, serviettes, gel douche, shampooing...) la piscine est géniale pour les enfants et l'emplacement a quelques minutes de Disney en voiture.",,Novembre 2022,Commentaire envoyé le 1 décembre 2022
348,Mathilde,5.0,France,Super concept mais bungalows vieillissant et mal entretenus,L'ambiance féerique de Disney et la situation idyllique du Ranch Davy Crockett au milieu des bois et à proximité des parcs Disney sont appréciables.,"Les cabanes se dégradent et ne sont pas entretenues, ni embellies. C'est vraiment dommage car le concept et l'emplacement sont super. C'est notre 3e séjour après un passage en 2016 puis en 2018 et on a constaté de nombreux défauts d'usure :  meubles cassés (table basse), parquet qui gondole (au niveau des toilettes), porte coulissante qui ne coulisse plus (celle de la chambre double), radiateurs hors d'âge et rouillés, literie inconfortable (soit très bas de gamme soit défoncée ?), coffre fort en panne, etc... Le rapport qualité prix commence à être outrageux !",Novembre 2022,Commentaire envoyé le 30 novembre 2022
349,Julia,10.0,France,Exceptionnel,,"Le lit double , bruyant a chaque mouvement",Novembre 2022,Commentaire envoyé le 27 novembre 2022
350,Clement,10.0,France,personnel au top,l'accueil au top du personnel,la pluie,Novembre 2022,Commentaire envoyé le 23 novembre 2022
351,Stéphanie,10.0,France,parfait,"le cadre, la proximité du parc Disneyland, l’accueil, le calme.",rien,Novembre 2022,Commentaire envoyé le 23 novembre 2022
352,Megane,6.0,France,Agréable,,lit double non confortable  salle de bain nettoyé mais de la moisissure présente dans les recoins de la douche.,Novembre 2022,Commentaire envoyé le 21 novembre 2022
353,Toarei,10.0,France,Exceptionnel,Tout,Rien,Novembre 2022,Commentaire envoyé le 21 novembre 2022
354,Sophie,5.0,France,déçue par le davy crockett,la proximité avec le parc Disneyland,"L’odeur de moisie à l’intérieur du bungalow, l’intérieur vieillissant, ça ne vaut vraiment pas son prix!",Novembre 2022,Commentaire envoyé le 21 novembre 2022
355,Jeremy,10.0,France,Exceptionnel,L'emplacement dans les bois .,,Novembre 2022,Commentaire envoyé le 20 novembre 2022
356,Maxime,2.0,France,Médiocre,,Le lit était mal nettoyer des poil et autre à l'intérieur vraiment affreux. Aucun moyen de transport de l'hôtel au parc nous avons du prendre le taxi pour un montant s'approchant des 80 euros. Et pour couronné le tous l'hôtel est impossible à annulé car l'annulation coûte le prix du séjour renseigné vous bien avant de réserver !!!,Novembre 2022,Commentaire envoyé le 19 novembre 2022
357,Rizlaine,5.0,France,bien mais on sent que nous a donné un bangalow bas de gamme car réservation booking,le calme et la tranquillité,manque de couverts dans le bungalow,Octobre 2022,Commentaire envoyé le 18 novembre 2022
