,0,1,2,3,4,5,6,7
566,Sandrine,5.0,Suisse,Mon avis,"Le style far west de l hotel,la deco","Le réceptionniste nous a donné le mauvais numéro de chambre. Prix du petit déjeuner trop cher 22 euros par personne,mon ado a mangé que 2 croissants et but 1 jus d orange et trop d attente.",Octobre 2021,Commentaire envoyé le 24 octobre 2021
567,Murielle,5.0,France,Passable,La proximité du parc à pied,"Chauffage et tv en panne dans nos 2 chambres. C est à ce moment là que nous nous rendons compte que nous sommes des pions. Aucune excuse, aucun coup de fils de l hôtel, ils s en fichent pas mal. Restaurant buffet bruyant et cher pour une nourriture de self service bas de gamme.",Octobre 2021,Commentaire envoyé le 23 octobre 2021
568,Marjorie,10.0,France,excellent séjour comme d’habitude,"le lieux, le cadre, rapport qualité prix, la gentillesse du personnel. Le dîner le soir à l’hôtel",Rien,Octobre 2021,Commentaire envoyé le 20 octobre 2021
569,Morgane,5.0,France,Passable,Facilité de bagagerie,"La propreté de la chambre laissée à désirer ( insectes morts dans la salle de bain pendant plusieurs jours, poussière  et toiles d'araignées)  La couette était trop petite pour deux personnes  Le logement était loin du parc et des services de l'hôtel La chambre n'était pas assez insonorisé",Octobre 2021,Commentaire envoyé le 18 octobre 2021
570,Frederic,5.0,France,"très sympa, mais un coté usine au moment des repas..","la chambre très correcte, personnel bien présent et organisé  proximité du parc navette gratuite sans attendre plus de quelques minutes","bungalow:pas vraiment l'ambiance disney (petits-entants) queue pour aller faire un diner ou petit déjeuner! même si la gestion covid est nécessaire , l'impression d'usine et de manger à la chaine enlève beaucoup à la paix et à la magie du séjour",Octobre 2021,Commentaire envoyé le 18 octobre 2021
571,Adrien,5.0,France,Passable,Petit déjeuner,Très froid dans la chambre,Octobre 2021,Commentaire envoyé le 8 octobre 2021
572,Justine,10.0,France,OMG! Un coup de cœur fois 8 000,"Première dans cette hôtel après avoir fait Disneyland Hôtel, New port, New York ( ancienne version) et séquoia. Énorme coup de cœur pour cette hôtel. Un vrai petit coin de paradis. Le personnel est au top ! Comme d’habitude. La navette est rapide (-5min) depuis la gare. Le chemin à pied est également rapide (voire plus rapide au pour aller au Newport !) BREF au top! Nous avons également tester le restaurant le soir. Plus de buffet à volonté à cause du Covid mais menu à volonté pour un peu plus de 30€. De la variété, Très belles portions, personnel au top du top ! Je recommande.",,Septembre 2021,Commentaire envoyé le 21 septembre 2021
573,Vanessa,10.0,France,Exceptionnel,Le décoration de la chambre était géniale ainsi que le village. Le personnel était très aimable et a l'écoute.,Le matelas était vraiment trop dur. Dommage qu'il n'y avait pas de petit frigo dans la chambre.,Septembre 2021,Commentaire envoyé le 21 septembre 2021
574,Marion,6.0,France,Agréable,"Le concept est super, on se croirait au far west. On est dans le bain de Disney dès l’hôtel. Le personnel est très gentil, comme dans tout Disney.","La chambre n’était pas très propre (ma fille marche à 4 pattes et son pantalon était dans un sale état, après avoir gambadé dans la chambre). On nous a donné une chambre communicante.. réveillés plusieurs fois à cause de la personne d’à côté, qui n’était pas très discrète. Restaurant très cher par rapport à la qualité de la nourriture mais c’est le jeu Disney.",Septembre 2021,Commentaire envoyé le 19 septembre 2021
575,Mireille,6.0,France,Agréable,La thématique far west est sympa,"Les chambres ne sont pas très bien isolées, de fait assez bruyantes. Les lits sont très petits. Les communs ne sont pas très entretenus, les moquettes sont très sales.",Septembre 2021,Commentaire envoyé le 17 septembre 2021
576,Anuavai,5.0,Polynésie française,Passable,Le décor  La proximité du site et la fréquence des navettes pour Disney  Bar,Odeur désagréable de cigarette dans la chambre   Notre Fenêtre donnant sur des chaises et tables avec cendrier La fumée passe par l aération située au dessus des fenêtres.   Manque d eau chaude après 1 bain et 2 douche (chambre de 4)  Service au restaurant,Septembre 2021,Commentaire envoyé le 15 septembre 2021
577,Lna078,10.0,France,Comme au Far West,"La sympathie du personnel Le décor des lieux, la musique, l'ambiance La proximité à pied du parc",Luminosité des réverbères dans la chambre malgré les rideaux tirés en pleine nuit Literie un peu molle pour nous,Août 2021,Commentaire envoyé le 13 septembre 2021
578,Antoine,4.0,France,Il fallait savoir qu'on était chez Disney...,"Les décort extérieur de l'hôtel est joli, avec une ambiance américaine. les chambres sont propres","L'organisation n'était pas bonne, avec beaucoup de queue (arrivée, pdj,...) Il n'y avait aucun personnage Disney sur place, et rien qui rappelle l'ambiance du parc. Vraiment, à ce niveau, un hôtel lambda aurait fait l'affaire. Le restaurant de l'hôtel est hors de prix pour la qualité",Septembre 2021,Commentaire envoyé le 13 septembre 2021
579,Vivares,5.0,France,ix de la nuit nous sommes très déçus.,"Très bon petit déjeuner, personnel très accueillant, très bonne proximité avec les parcs",Propreté très moyenne pour la chambre en ce qui concerne les carreaux. Vu le prix de la nuit j'estime que cette dernière doit être nickel.  Probleme de plomberie dans la salle de bain : robinetterie du bain défectueuse et évier bouché.,Septembre 2021,Commentaire envoyé le 12 septembre 2021
580,Wax,10.0,France,Exceptionnel,Nous avons passée un séjour magique au cheyenne. Le décor et le cadre sur le thème de woody était magnifique.  On ce croirait dans un  village de cowboy . A refaire lors d'un prochain séjour.,,Août 2021,Commentaire envoyé le 9 septembre 2021
581,Papon,10.0,France,Exceptionnel,"J'ai tout aimé, le personnel au petit soin, la musique country qui passe à lexterieur de l'hôtel, la thématique western je donne malgré tout un 10/10 à l'hôtel malgré les petits désagrément dans la chambre.","Ce que je n'ai pas apprécié c'est quand sortant de ma douche donc biensur il y avait de la buée ce qui est tout à fait normal mais sur le grand miroir il y avait des mots écrit avec le doigts je t'aime, love avec les prénoms des personnes d'avant je pense donc le miroir pas nettoyé, et la banquette lit il y avait une trace place sur la house marron... Sinon je suis satisfaite de mon séjour et les castmzmber de l'hôtel à l'écoute et très sympathique je recommande l'hôtel, mais attention à ce genre de petits détails.",Septembre 2021,Commentaire envoyé le 8 septembre 2021
582,Xavier,6.0,France,Agréable,"Dépaysement total dans cet hotel  Très beaux bâtiments ,typique du western américain. Personnels très accueillant.",La possibilité de dîner au restaurant seulement à 18h alors qu’on loge à l’hotel…pas pratique du tour avec 2 enfants en bas âges Les chambres sont petites et manquent d’équipements comme une bouilloire Trop de queues au petits déjeuner,Août 2021,Commentaire envoyé le 30 août 2021
583,Chenu,5.0,France,Je ne reviendrai pas à disneyland,Le grand écran télé. La rapidité du trajet de disneyland à l hotel en navette,Les lits pas confortables. Le bruit La douche avec un rideau plastique L'odeur d'humidité  Le prix de 23 euros par personne pour le petit déjeuner et 38 pour le diner,Août 2021,Commentaire envoyé le 30 août 2021
584,Pascale,1.0,France,Hors de prix ! Plus de 400€ Pour 1 nuit 1 chambre (moche) sans entrée parc ni repas !,,"Plus de 400€ pour une nuit à l’hôtel Cheyenne. Sans les accès au parc , ni le petit déjeuner ni le dîner évidemment ! Pour une chambre assez moche avec un lit double et deux lits gigognes ..(.nous étions trois) lorsque tout ça est installé on ne peut plus se retourner !!! Le repas est à 35 € par personne!!!! Il faut y rajouter bien entendu les boissons si on veut prendre un apéro ou une bière , à des tarifs défiant toute concurrence 😉! Le buffet est à volonté mais c’est tellement infect et bas de gamme qu’il faut réellement avoir très faim pour vouloir être resservi !!!! Et pour finir en beauté, un petit déjeuner à 25 € par personne 😂😂😂Que nous avons préféré éviter !!! Voilà Bon séjour !",Août 2021,Commentaire envoyé le 19 août 2021
585,Catherine,10.0,France,Exceptionnel,Tout,,Août 2021,Commentaire envoyé le 15 août 2021
586,Marc,6.0,Brésil,Aucun charme,Le petit déjeuner et le personnel y afférent,"Le personnel d’accueil  Hôtel sans âme, à la limite « usine » avec un prix de la chambre exorbitant.",Août 2021,Commentaire envoyé le 12 août 2021
587,Wiesener,5.0,France,Passable,Décoration de la chambre et de lhotel,"Chambre très chère pour un minimum d’option  (Pas toutes les chaînes tv, pas de bouilloire, cafetière, pas d’animations le soir, repas très cher pour se que l’on nous sert, pas de peignoirs ni de chaussons)",Août 2021,Commentaire envoyé le 12 août 2021
588,Sylvain,5.0,France,Passable,Le style  cowbow,Le lit. Pas du tout confortable  Impossible d'ouvrir les fenêtres,Août 2021,Commentaire envoyé le 11 août 2021
589,Marjorie,10.0,France,Exceptionnel,La thématique de l’hôtel,Rien.,Août 2021,Commentaire envoyé le 10 août 2021
590,Anton,5.0,France,Passable,"L accueil par les cast members, le starbuck. Le calme",Chambre sombre et semblant vétuste,Juillet 2021,Commentaire envoyé le 7 août 2021
591,Vincent,3.0,France,Déception. Pour ce prix franchement je n'y retournerai pas c'est certain!,"la localisation est intéressante, les navettes sont pratiques et le personnel accueillant.","- un lit bébé sans matelas (eh non cher équipe du cheyenne le fond d'un lit parapluie n'est pas un matelas) - pas de barrière de lit pour les enfants - l'eau chaude pas vraiment chaude et douche qui change de température - pas de bouilloire et eau chaude pour boisson payante (23 centimes certes mais on se dit ""encore"") - les lits sont petits pour deux adultes de corpulence moyenne et la couette bien trop petite",Juillet 2021,Commentaire envoyé le 2 août 2021
592,Marie,10.0,France,Exceptionnel,La chambre était conforme à nos attentes. Nous étions en bout de couloir donc très au calme. Nous t reviendrons sans hésiter.,Rien,Août 2021,Commentaire envoyé le 2 août 2021
593,Anne,4.0,France,Décevant,Literie confortable et décor agréable .,"Chambre non faite , cendre de cigarette dans les wc. Dessus de lit jeté …",Juillet 2021,Commentaire envoyé le 22 juillet 2021
594,Alexis,10.0,France,Exceptionnel,"Le nouveau mode de buffet que ce soit pour le petit-déjeuner ou le repas midi ou soir est beaucoup plus plaisant, rapide, fluide car apporter directement par un Cast Member. Je trouve que ce nouveau mode donne un nouveau dynamisme à l'hôtel. La chambre était très bien situé, les cast members ont été très dynamiques, souriant et à l'écoute.",,Juillet 2021,Commentaire envoyé le 19 juillet 2021
595,Marine,3.0,France,Très déçu,La situation géographique,Les équipements rudimentaires voir inexistants,Juillet 2021,Commentaire envoyé le 16 juillet 2021
596,Mélinda,10.0,France,a refaire je recommande fortement pour les passionnés de western comme moi,Immersion dans l'univers cowboy au top,Ou est Pocahontas ? Pourquoi elle n'apparaît nul part ? C'est une indienne et HOTEL CHEYENNE  c'est  en partie indien ..... il a quelques tipis elle y aurait sa place,Juillet 2021,Commentaire envoyé le 11 juillet 2021
597,Camille,10.0,France,Exceptionnel,"J'adore Toy Story et j'ai trouvé la chambre très belle. J'ai encore une fois succombé à la magie de Disney.  Malgré la situation actuelle du COVID, la magie était présente, le personnel est toujours autant agréable.  Je recommande l'hotel sans hésitation !",,Septembre 2020,Commentaire envoyé le 27 octobre 2020
598,Florence,5.0,France,Très bien pour un court séjour et pour aller au park,"- hôtel proche du disney village, 10 min à pied - personnel à l'écoute - repas à l'hôtel très bon - navette pratique en 5 min au park",- propreté moyenne (notamment les communs en moquette) - pas de ménage de prévu uniquement sur demande - petit déjeuner cher - évier bouché à l'arrivée et douche ne fonctionnant pas bien,Septembre 2020,Commentaire envoyé le 30 septembre 2020
599,Adrien,5.0,France,Emplacement et décoration au top.La magie est un peu gachée par des équipements décevants vu le prix,"L'emplacement top, à quelques minutes à pied du parc. Chambre confortable, décoration réussie. Parking assez grand.","Procédure d'accueil longue. 1 carte d'accès sur 2 n'ouvrait pas la porte.  Pas de bouilloire avec chocolat, thé ou café, un peu décevant pour le prix. Mais présence de machines à café dans chaque bâtiment, sans explications du fonctionnement. (2 boissons par personnes et par nuit prévues dans le prix). Pas de café dans la machine...le verre d'eau chaude au prix du café, et le lendemain, machine HS ou cartes désactivées alors qu'il nous restait encore une nuit. Pour la TV, des contes disney sont disponibles, mais seulement la moitié des chaines TNT dispos. Alors certes, on ne vient pas là-bas pour regarder la TV, mais si on veut mettre la radio en fond sonore, il n'y a que 4 stations de radio en francais.",Septembre 2020,Commentaire envoyé le 28 septembre 2020
