,0,1,2,3,4,5,6,7
320,Elodie,10.0,France,Exceptionnel,"Un hôtel incroyable, des casts au top, attentifs à nos besoins et qui partage la passion Marvel.  Des œuvres d’arts à couper le souffle du rez-de-chaussée en passant à chaque étage. Marvel Design Studio, un endroit parfait pour montré sa créativité. La Super Hero Station, que dire … juste magnifique, les photos locations sont juste incroyable.  (Possibilité de la faire plusieurs fois dans la journée en fonction des créneaux qu’ils restent)  Le Skyline Bar, un endroit fabuleux tant au Bleecker Street Lounge ou la déco est juste whaou.  Le Downtown Restaurant, un buffet à volonté servit à table, les assiettes sont un délice, le lieu est juste superbe.  La visite Art Guardian est juste superbe, on apprend tout ce qu’il faut savoir sur les œuvres installer dans l’hôtel, chaque œuvre est unique.  Cet hôtel nous fais juste perdre la tête tellement il y a a voir, chaque pièce à son lot de surprise.",,Septembre 2021,Commentaire envoyé le 16 septembre 2021
321,Biazot,9.0,Belgique,"séjour de deux jours, très agréable . a refaire!","hôtel rénové il y a peu, donc  dans un état impeccable, nous sommes fan de Marvel, c'est pour cela que nous y avons été,  nous avons donc été gâtés par la belle décoration extérieure et intérieure dans ce thème. Personnel disponible et très agréable. Petit déjeuner bien varié . nous y retournerons!",rien :),Septembre 2021,Commentaire envoyé le 16 septembre 2021
322,Leticiast,9.0,France,Fabuleux,L'emplacement le personnel et la décoration très classe,Le tarif est excessif et la piscine un peu trop simpliste ainsi que le jaccuzzi en hors service,Août 2021,Commentaire envoyé le 15 septembre 2021
323,Anne-emmanuelle,7.0,Suisse,"très déçu par le service et les réservations en général, mais l'hotel lui même a été très apprécié.",très bel hotel et confort parfait; piscine super; bien placé; agréable;,les réservations étaient en dessous de tout ce que j'ai jamais pu voir; 2 matinées de perdues pour les joindre. 58 minutes en ligne à attendre; Puis impossibilité de réserver pour le lendemain alors que j'avais mis une option la veille; je n'ai jamais vu un service aussi lamentable et j'ai du réserver sur booking qui a été la seule possibilité après 48h de bataille avec le service réservation. Idem pour prendre des billets pour le parc au check in de l'hotel. Une honte qui a nécessité à nouveau un achat direct par internet sans passer par les services hôteliers… pas digne d'un hotel de ce standing et prix,Septembre 2021,Commentaire envoyé le 14 septembre 2021
324,Amélie,10.0,France,C'est parfait,Magnifique hôtel avec balade le soir autour du lac du Disney Village. Chambre spacieuse et confortable hôtel magnifique je recommande fortement,Rien,Septembre 2021,Commentaire envoyé le 10 septembre 2021
325,Cedric,9.0,France,hôtel disneyland Paris,la. galber et le service,le restaurant Downtown dans l’hôtel  la qualité n’était pas au rendez vous attendue,Septembre 2021,Commentaire envoyé le 10 septembre 2021
326,Mathilde,10.0,France,Exceptionnel !!,"Nous avons tout aimé dans cet hôtel !  L’emplacement, la qualité de service, l’ameublement, la décoration !  Tout était magnifique",Rien du tout,Septembre 2021,Commentaire envoyé le 8 septembre 2021
327,Delphine,9.0,France,Voyage à New York dans l'univers marvel depuis paris,"L'ambiance de l'hôtel, les équipements proposés et la chambre.",Le prix du petit déjeuner et la boutique. J'aurai bien aime qu'il y est plus d'objet dans la boutique en lien avec l'hôtel.,Août 2021,Commentaire envoyé le 4 septembre 2021
328,Pascal,10.0,France,"Personnels, situation, équipements de l'hôtel et magie DISNEY............ SEJOUR ECXEPTIONNEL...",TOUT,RIEN,Août 2021,Commentaire envoyé le 1 septembre 2021
329,Laurent,10.0,France,C'était très sympa,Le room service est très bien,Propreté dans le couloir peut être un peu mieux,Août 2021,Commentaire envoyé le 27 août 2021
330,Courrèges,10.0,France,Séjour exceptionnel,Accueil du personnel et des agents de sécurité,Le fonctionnement du sèche cheveux car on ne peut pas le brancher dans la salle de bain et il faut maintenir la main sur les 2 barres grises aussi non il s'arrête mais il n'y avait pas d'explication donc on a pensé à un faux contact,Août 2021,Commentaire envoyé le 21 août 2021
331,Christelle,10.0,France,Exceptionnel,"Tout est magnifique, la décoration de l’hôtel, la chambre, les restaurants, les bars. Merci aux cast member pour leur accueil et leur gentillesse. Mon fils a pu dignement fêter ses 18 ans dans ce petit palace!",Rien,Août 2021,Commentaire envoyé le 19 août 2021
332,Oublié,7.0,France,Je ne reviendrais pas !,Personnel très agréable,"Chambre avec des bouteilles vides, ancienne capsule usagée présente dans la machine à café. Poussière présente en grande quantité sur les luminaires près du lit. Pommeau de douche défectueux ( fuite importante) non changé malgré 3 demandes successives. Très mauvais rapport qualité prix pour ma part.",Août 2021,Commentaire envoyé le 18 août 2021
333,Laurent,8.0,Belgique,Rénovation réussie!,Belles chambres bien décorées  Belle piscine et très chouette terrain de basket,Chambres très chères et sans petit déjeuner,Août 2021,Commentaire envoyé le 17 août 2021
334,Thierry,10.0,France,Féérique,"La déco, les chambres assez spacieuses, la piscine avec une partie extérieure, l'espace photo, le petit déjeuner servi à table, le personnel extrêmement gentil.",Pas de peignoir.,Août 2021,Commentaire envoyé le 11 août 2021
335,Peggy,9.0,France,A refaire,Magnifique chambre. Toujours trop cher mais c'est Disneyland !,,Août 2021,Commentaire envoyé le 10 août 2021
336,Anthony,8.0,France,Magique,Chambre très confortable et de qualité.,"Malgré le confort et la qualité des prestations, le prix n'est pas à la hauteur des prestations.",Juillet 2021,Commentaire envoyé le 3 août 2021
337,Sophie,9.0,France,Bon séjour dans un bel hôtel,Chambre : les lits méritent d'être un peu plus grand Petit déjeuner : un peu cher,,Juillet 2021,Commentaire envoyé le 1 août 2021
338,Nicolas,9.0,France,Fabuleux,,"Le restaurant Manathan est très beau et le personnel très agréable, néanmoins les tarifs appliqués sont bien trop élevés par rapport à la qualité de la nourriture. Ça ne vaut pas la moitié. C'est bien dommage.",Juillet 2021,Commentaire envoyé le 31 juillet 2021
339,Caldagues,10.0,France,Exceptionnel,une rénovation magnifique avec un personnel au top,,Juillet 2021,Commentaire envoyé le 29 juillet 2021
340,Mickael,9.0,France,Très bel hotel mais très cher,Tout sauf la nourriture !,Le rapport qualité prix nourriture.,Juillet 2021,Commentaire envoyé le 25 juillet 2021
341,Mélissa,10.0,France,Exceptionnel,Hotel juste magnifique,,Juillet 2021,Commentaire envoyé le 21 juillet 2021
342,Mathieu,10.0,France,"un séjour fantastique , nous revenons en novembre pour mes 50 ans , puis en janvier.","L hôtel est magnifique, les chambres très bien equipèes et très confortable, petit déjeuné très bon et gouté également, le personnel est très agréable réellement aux petits soins, les deux restaurants sont très bon et le manhatan est très joli en plus, le prix des chambres est un peu élevé mais il y a la qualitèe.",,Juin 2021,Commentaire envoyé le 20 juillet 2021
343,Marie,10.0,France,Exceptionnel,Les lits sont particulièrement confortables et les activités proposées dans l’hôtel son un plus + la proximité avec les parcs.,Seul point faible on pouvait entendre les voisins de chambre rigoler assez fort passé minuit.,Juillet 2021,Commentaire envoyé le 18 juillet 2021
344,Guillaume,8.0,France,Très bien,"grandes chambres, grands lits avec très bonne literie, serviettes neuves, ...",attente très longue à la réception ; clés désactivées à 11h00,Juillet 2021,Commentaire envoyé le 17 juillet 2021
345,Melanie,10.0,France,Exceptionnel,Exelente chambre,Beaucoup de chose par internet et non.sur papiers,Juillet 2021,Commentaire envoyé le 17 juillet 2021
346,Emily,10.0,France,on veut revenir!,"Les decors sont geniaux! Les fournitures dans la chambre sont appréciables, café, thé… top Le bar ouvert jusqu’à 1:00 du matin, perfetto !!! Le staff (tout service confondu)est accueillant, agréable, et très serviable.",Dommage de ne pas pouvoir se connecter au compte personnel disney + via la tv de la chambre,Juillet 2021,Commentaire envoyé le 16 juillet 2021
347,Philippe,9.0,Belgique,Excellent,"Tout le reste (accueil, écoute, restaurants, bar, etc ).","Les gens qui ne respecte pas la réglementation par rapport au Covid-19 (ascenseurs, port du masque).",Juillet 2021,Commentaire envoyé le 13 juillet 2021
348,Thomas,10.0,France,Un rêve,L’ambiance est exceptionnelle comme le service et les équipements.,,Juillet 2021,Commentaire envoyé le 10 juillet 2021
349,Beatrice,9.0,France,Fabuleux,Tout,,Juillet 2021,Commentaire envoyé le 10 juillet 2021
350,Mehdi,10.0,Belgique,DLP en famille,Très luxueux et moderne ! Personnel venant DL hôtel donc même standing en moderne!,L’aile à côté de notre chambre était tjs en travaux donc bruit de visseuse jusqu à 20h mais bon le n’est pas d’être dans la chambre,Juin 2021,Commentaire envoyé le 30 juin 2021
351,Pauline,8.0,Belgique,Vraiment bien,"J’ai bien aimé la nouvelle décoration, le lit était très confortable, nous avions une très belle chambre et l’hôtel est idéalement situé.","Nous avions droit à une œuvre exceptionnel offertes grâce à l’ouverture et l’employée ne nous l’a pas donné, il a fallut lui expliqué, elle n’avait pas l’air au courant et si nous ne la réclamions pas, nous ne l’aurions pas eue… Pour les réservations restaurants nous avons eu de la chance il restait une seule place à 19h15, mais via l’application impossible de réserver. De plus, la dernière fois que j’avais appelé Disney (la centrale), on m’avait dit que sur place ce n’était pas un soucis qu’on gardait une place pour chaque client de l’hôtel … Sachant que venant d’un autre pays les appels engendrent toujours des surfactures, il serait bien de revoir le système de réservation des restaurants",Juin 2021,Commentaire envoyé le 30 juin 2021
352,Fatima,10.0,France,Hôtel à tester absolument !,"Le décor de l hôtel, l ambiance et la gentillesse du personnel","Attention aux cheveux retrouvésdans la salle de bain et dans l assiette de l  entrée  au restaurant Le Manatthan. Sinon, que du positif et personnel au top. Fabuleux au niveau du décor.",Juin 2021,Commentaire envoyé le 26 juin 2021
353,Ghislaine,10.0,France,Exceptionnel,"La décoration, l’ambiance , la bonne humeur du personnel","La vue ,  Miroir ne fonctionnait pas Pas de peignoir ni de chaussons",Juin 2021,Commentaire envoyé le 22 juin 2021
354,Laure,6.0,France,Décevant pour le tarif,Le personnel et la thématisation,La chambre était bruyante !!! Il y avait un bruit très désagréable au dessus de nous. Nous avons prévenu l'accueil et avons fini par avoir des boules quies mais nous gardons un mauvais souvenir de cet hôtel malheureusement. Pour notre prochain séjour nous y réfléchirons à deux fois avant de réserver c'est certain.,Décembre 2022,Commentaire envoyé le 8 janvier 2023
355,Jean-clément,2.0,France,un calvaire,honnêtement : RIEN,"les chambres laides, minuscules, salle de bain très médiocres",Décembre 2022,Commentaire envoyé le 16 décembre 2022
356,Celine,1.0,France,Vol effet personnel dans la chambre,Le reste,Nous avons eu le malheur d' oublier notre lisseur à cheveux à 300e dans la salle de bain. Nous avons aussitôt appeler l hôtel pour les aviser. Les femmes de chambre avaient déjà fait la chambre et le lisseur avait mystérieusement disparu. Il était introuvable. C est une honte dans un hôtel de ce standing à presque 900e la nuit. Je déconseille cet hôtel car nous nous sommes fait voler notre lisseur. Dépôt de plainte en cours..une honte,Décembre 2022,Commentaire envoyé le 11 décembre 2022
357,Jean,2.0,France,"Séjour beaucoup trop cher pour le service, espace bar insipide, personnel à la réception du bar NUL.",LITERIE,"prix, personnel réception, conciergerie, bar, boutique",Novembre 2022,Commentaire envoyé le 11 novembre 2022
358,Jessy,5.0,France,Déçue par la chambre et très cher,Buffet complet,,Septembre 2022,Commentaire envoyé le 5 octobre 2022
359,Antoine,4.0,Suisse,"Avengers sympa, tarif exorbitant et qualité décevante","le thème des Avengers est bien exploité, jusque dans plein de petits détails",Rapport qualité/prix extrêmement décevant. j’ai payé plus de 900.- la nuit pour une chambre standard pour 2 adultes et 2 enfants : le petit déjeuner n’est même pas inclus à ce tarif.,Août 2022,Commentaire envoyé le 11 août 2022
360,Didier,4.0,Belgique,séjour qui ma couté 2 x le prix pour un service globale médiocre problème bagages. et menssonge.,"au depart un bon acceuil, service de bagagerie qui monte les bagage en chambre lorsqu'elle est disponible.","une des valises (très solide et assez rare...) a été endomagée l'établissement nie toute implication et ont simplement apposé une étiquette damaged... sur le bagage en question, arrivé en parfait état ils ont même mis l'étiquette du nom sur le bagage sur la poignée qu'ils ont complètement explosé après et qui bien sur était en parfait état.",Juillet 2022,Commentaire envoyé le 1 août 2022
361,Dominique,5.0,Belgique,rapport qualité prix très décevant !,le confort de la literie,décor triste et froid ! loin de la magie Disney !! ça ne vaut vraiment pas son prix !! regrettons l’ancien hôtel New York !,Mai 2022,Commentaire envoyé le 10 mai 2022
362,Sandrine,5.0,France,bof,lieu,sale très sale la salle de bain et sous lit,Mai 2022,Commentaire envoyé le 5 mai 2022
