,0,1,2,3,4,5,6,7
506,Caroline,5.0,France,"très moyen, beaucoup d'attente à l'accueil et restauration peu adaptée aux envies",Bonne literie - sinon pas grand chose,"énormément d'attente à l'arrivée pour prendre la chambre - prix bien trop élevé pour petit-déjeuner et ""restaurant"" - rien autour si on veut sortir diner - heureusement qu'il y a les navettes",Novembre 2021,Commentaire envoyé le 21 décembre 2021
507,Peltzer,5.0,France,"Heureusement que le décors, l'accès au parc et l'accueil client est un gros plus, car la chambre bof","Accueil, décor, accès au park","Cheveux dans la salle de bain, insonorisation de la chambre 0 l'impression d'être avec les voisins.",Décembre 2021,Commentaire envoyé le 19 décembre 2021
508,Jessica,10.0,France,Exceptionnel,Tout était bien .,Il fesait froid dans la chambre a notre arrivée.,Décembre 2021,Commentaire envoyé le 19 décembre 2021
509,Julien,10.0,Djibouti,extraordinaire,Tous !,je cherche encore…,Décembre 2021,Commentaire envoyé le 18 décembre 2021
510,Heloise,6.0,France,Agréable,Le personnel l'emplacement,La vétusté par rapport au prix/ la propreté,Novembre 2021,Commentaire envoyé le 18 décembre 2021
511,Mohamed,10.0,France,Exceptionnel,Toutes est bien,,Décembre 2021,Commentaire envoyé le 18 décembre 2021
512,Julien,10.0,Djibouti,extraordinaire,le décore et le personnel,la salle de bain ( trop petit mais sa passe ^^),Décembre 2021,Commentaire envoyé le 16 décembre 2021
513,Peggy,4.0,France,Proche du Parc mais excessivement cher compte tenu du service,,"Pas de bouilloire, verre, eau, ni sachet thé ou café. Très peux de décorations de Noël dans l'ensemble de l'hôtel",Décembre 2021,Commentaire envoyé le 16 décembre 2021
514,Sandra,10.0,France,A refaire,Excellent,,Novembre 2021,Commentaire envoyé le 16 décembre 2021
515,Mathieu,10.0,Belgique,ON RETOURNE QUAND  ?!,l’ambiance chaleureuse et convivialité du personnel!  Repas du soir ( buffet ) très complet et très bon  Décors très immersifs,La boisson du buffet n’est pas précisé comme étant un usage unique  Du coup j’ai remplis mon gobelet à moitié eb pensant que je pouvais me reservir une seconde fois,Décembre 2021,Commentaire envoyé le 15 décembre 2021
516,Natacha,10.0,France,Exceptionnel,Le personnels très gentil et à l'écoute les chambres propres,,Décembre 2021,Commentaire envoyé le 15 décembre 2021
517,Sophie,10.0,France,Bon hôtel,On se croyait vraiment dans le dessin animé Cars. Mes enfants étaient aux anges,,Décembre 2021,Commentaire envoyé le 14 décembre 2021
518,Guillaume,4.0,France,Rapport qualité prix zero,La proximité avec les parcs,Le prix et important en vu des prestations le rapport qualité prix n'y est pas du tout les personnes a l accueil  on du mal à faire un sourire quand on leur demande qu'elle que chose c est comme si on les embêté enfin bref déçue,Décembre 2021,Commentaire envoyé le 14 décembre 2021
519,Thomas,10.0,France,se croire au nouveau Mexique,tout de a a z,,Décembre 2021,Commentaire envoyé le 12 décembre 2021
520,Océane,10.0,France,sublime,l’accueil,,Novembre 2021,Commentaire envoyé le 9 décembre 2021
521,Virginie,6.0,France,Agréable,Petit déjeuner moyen,Le rapport qualité prix,Décembre 2021,Commentaire envoyé le 8 décembre 2021
522,Mélanie,4.0,France,Décevant,"L'ambiance de l'hôtel est géniale,  le décors superbe","La chambre sale , toile d'araignée énorme , absence de rideau de douche  et manque de produits de toilettes habituel aux hôtels disney , que j'ai signaler , et rien à été fait .",Décembre 2021,Commentaire envoyé le 6 décembre 2021
523,Marlene,6.0,France,Correct,Hotel bien situé par rapport aux parcs Disney  Restaurant avec buffet Tex Mex  Navettes régulières pour le parc  Salle de bain propre avec produits et serviettes pour chacun Présence de personnages Disney le soir,"Taille de la couette trop petite, ne couvre pas assez  Propreté de la moquette dans les chambres",Novembre 2021,Commentaire envoyé le 2 décembre 2021
524,Marlene,6.0,France,Correct,Bon buffet pour petit déjeuner et dîner.  Hotel bien situé par rapport aux parcs Disney.  Navettes très régulières  Personnel très gentil  Salle de bain et produits très bien et propre,"Taille de la couette trop petite en largeur, on se découvre très vite adultes comme enfants, donc pas du tout agréable.  Propreté de la moquette dans les chambres. Salle pour manger où l'on est un peu trop serré aux autres",Décembre 2021,Commentaire envoyé le 2 décembre 2021
525,Nicolas,6.0,France,Pratique car à côté du parc mais c’est tout.,"l’univers et l’emplacement, chambre spacieuse et calme.","chambre vétuste, douche cassée, pas très propre",Novembre 2021,Commentaire envoyé le 1 décembre 2021
526,Elodie,10.0,France,Exceptionnel,"Le lit est super confortable, le personnel gentil et donne des explications clairs, le personnel de ménage a fait un super boulot d'une nuit à l'autre !",Compliqué de trouver l'accueil quand on connaît pas et que l'on est à pied,Décembre 2021,Commentaire envoyé le 1 décembre 2021
527,Jarnicotonbleu,4.0,France,Vraiment si vous n'avez pas d'autre choix...,"Parking surveillé.  L'avantage en dormant à l'hôtel, c'est que vous pouvez bénéficier d'un accès prioritaire au Parc le lendemain, avant l'ouverture des portes au grand public (1h avant).","La réception a mis plus de 40 min à sortir les cartes des 4 chambres que nous avions réservées, avec 2 enfants et une femme enceinte, c'est long...  Couloirs sales, pas d'ascenseur (pas trouvé en tous les cas), chambres bruyantes (isolation HS), pas de double vitrage visiblement (ou alors plus fonctionnel.... ?). Pour 250€ la nuit (en chambre double), à ce prix là vous avez un hôtel en général haut de gamme ! Nous n'avons pas pris le Petit déjeuner. A 21€, je vous invite à aller au starbucks qui est dans l'hôtel.",Novembre 2021,Commentaire envoyé le 29 novembre 2021
528,Vivi,10.0,France,séjour magique !!!,"la chambre avec vue sur la rivière, très beau 🥰",,Novembre 2021,Commentaire envoyé le 28 novembre 2021
529,Noëllie,10.0,France,Un séjour parfait et inoubliable.,Tout était parfait ! Chambre et personnel au top du top !,Rien à redire,Novembre 2021,Commentaire envoyé le 28 novembre 2021
530,Jean-hubert,5.0,France,Correct mais hors de prix,,"Un rapport qualité/prix plutôt médiocre pour un hotel correct, mais pas transcendant non plus malgré le coût. Le côté pratique d'être au sein de Disneyland ne suffit pas à justifier tous les excès.",Novembre 2021,Commentaire envoyé le 26 novembre 2021
531,Anais,5.0,France,cher pour ce que c est,bonne ambiance personnel sympa beau cadre,lit raide / mauvaise isolation on entend tout manque d oreiller ils sont trop plat,Novembre 2021,Commentaire envoyé le 25 novembre 2021
532,Sonia,6.0,France,Moyen,L emplacement proche du Parc et la navette gratuite,Pas de bouilloire ni cafetière en chambre . Au vu du prix c est un minimum. Literie très très dur.,Novembre 2021,Commentaire envoyé le 25 novembre 2021
533,Emmadeno,4.0,France,Proche du parc mais vraiment pas qualitatif pour le prix payé !,L'emplacement proche du parc avec la navette gratuite  - La possibilité d'envoyer les bagages directement à la gare (moyennent finance) - Le personnel,"Il manquait des équipement de bases (brosse pour les toilettes, porte savon, etc.) - Les équipements présents sont vétustes  - La propreté laisse à désirer  - Chambre vieillotte qui a mal vieillit ! - Moquette au sol...",Novembre 2021,Commentaire envoyé le 25 novembre 2021
534,Laure,6.0,France,Agréable,personnage disney personnel tres agréable et a l ecoute,A notre arrivée beaucoup d attente pour la reception impossibilte de manger au restaurant de l'hotel car complet. J'aurais aimé etre prevenu qu'il fallait reserver.,Novembre 2021,Commentaire envoyé le 25 novembre 2021
535,Priscille,5.0,France,Hôtel juste bon pour y dormir,"La literie, la propreté",L'accueil du personnel. Lenteur excessive à l'enregistrement. Personnel dépassé et même ironique quand on fait une demande.,Novembre 2021,Commentaire envoyé le 24 novembre 2021
536,Laetitia,5.0,France,Séjour a proximité du parc mais qui ne vaut pas son prix,"La proximité du parc Disney, la possibilité d'y aller a pied, le stationnement de la voiture a côté de l'accès de la chambre, chambre bien chauffée en hiver, eau bien chaude dans la douche. Aspect thématique extérieur de l'hôtel joli, surtout de nuit, intérieur type motel américain sur Cars, sympa pour les enfants","Premier accueil par l'agent de sécurité au niveau de la barrière d'accès très désagréable, aucune politesse, gros blanc, il n'ouvrait pas la barrière sans dire un mot comme si nous devions deviner quoi faire, pas d'explications (pas génial pour un premier contact dans l'univers Mickey...), personnel de la réception agréable mais qui se garde bien de vous dire que votre magicpass est crédité de 4 euros pour vous permettre d'acheter des cafés au distributeur (merci a l'agent d'entretien qui nous en a informé), chambre plutôt exiguë, WC entartré, poignée de fenêtre cassée, mauvaise insonorisation, nous avons été réveillés plusieurs fois par les voisins du dessus. Pas de micro-ondes dans la chambre (pour réchauffer le biberon de bébé) et petit dej en sus pour la modique somme de 21e / personne. Disney + pourrait etre proposé d'emblée sur les télés qui équipent ces chambres car les programmes etaient plus limités par rapport au tarif appliqué. En bref, chambre qui ne justifie clairement pas ce prix  (180 euros). Nous ne renouvelerons pas l'expérience dans les hôtels Disney.",Novembre 2021,Commentaire envoyé le 24 novembre 2021
537,Marjorie,10.0,France,un super séjour en famille,"La proximité de l’hôtel, l’accueil du personnel, le buffet à volonté, la chambre et la literie.",Le bruit insupportable des gens la nuit dans les chambres proche ou à l’étage je n’avais encore jamais eu ça . Un enfer,Novembre 2021,Commentaire envoyé le 22 novembre 2021
538,Emmanuelle,3.0,France,Assez médiocre,Bien placé  Navette facilement accessible,Chambre petite qui mériterai un bon rafraîchissement! Réservation pour 2 adultes et 2 enfants... surprise mes enfants n'étaient pas dans le réservation... Le nettoyage des chambres est fait a l'arrache !  Des bouteilles sous les lits étaient encore là des anciens occupants  Nous avaons passé une autre nuit au B&B hôtel  Pour moin cher ac petit dej compris  Et un super standing!,Novembre 2021,Commentaire envoyé le 22 novembre 2021
539,Hita,5.0,France,"Bon, mais.........",Emplacement par rapport au parc.,"Les chariot de menage dans le couloir, l'isolation en général.",Novembre 2021,Commentaire envoyé le 21 novembre 2021
540,Sophie,10.0,France,parfait !,tout était parfait !,,Novembre 2021,Commentaire envoyé le 20 novembre 2021
541,Gianni,4.0,France,Décevant,Les chambre était très bien .,Beaucoup de problème au niveau du personnel qui ne savent pas se qui fond . Beaucoup d'aller retour à la réception pour régler les problèmes causé par le système de santa fe . Très déçu du séjour. Beaucoup de problème informatique .,Novembre 2021,Commentaire envoyé le 18 novembre 2021
542,Delphine,10.0,France,Merveilleux,Parfait. Pour les enfants. Univers cars. Très confortable. Nous avons passé un très bon moment,Tout était parfait mais le prix est très cher pour un hôtel de ce genre,Novembre 2021,Commentaire envoyé le 15 novembre 2021
543,Aude,5.0,France,Le prix est attractif mais en rapport qualité prix il y a mieux en hôtel Disney,"Personnages Disney qui passe à l'hôtel, la navette pour le parc",Une partie de la moquette de la chambre était trempée et un robinet avait une fuite qui coulait en continu... Cependant dès le lendemain ils nous ont changé de chambre sans difficulté. Peu d'insonorisation entre les chambres.,Novembre 2021,Commentaire envoyé le 12 novembre 2021
544,Déborah,6.0,Belgique,Bof,Personnel sympathique.,"Manque d'équipements dans la chambre, moisissures sur les murs de la salle de bain, pas de frigo, le lit cage pour enfant n'était pas monté et pas de draps prévus à cet effet. La vue sur la rivière est nulle. Le prix est très élevé pour ce que c'est autant aller dans un hôtel supérieur à ce prix là.",Novembre 2021,Commentaire envoyé le 12 novembre 2021
545,Sebastien,10.0,Suède,Exceptionnel,les thèmes sur Cars,,Novembre 2021,Commentaire envoyé le 12 novembre 2021
546,Stéphane,4.0,Suisse,Beaucoup trop cher pour un hôtel 1 étoile max.,"La proximité du parc,","La propreté, les moquettes des couloirs ne sente pas bon, le parc insuffisant, le petit déjeuné a 21 euro beaucoup trop chère, le Starbucks café sous dimensionné.",Novembre 2021,Commentaire envoyé le 12 novembre 2021
